job_title,company,experience,min exp,max exp,salary,base salary,max salary,location,jobListed(days ago),postedIn,rating,reviews count,details
Technical Consultant,Andor Tech (India) Pvt Ltd,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,150,Naukri,3.8,44,"Automation, Python, Agile"
Data Analyst,Andor Tech (India) Pvt Ltd,5-9 Yrs,5,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,270,Naukri,3.8,44,"SQL, Agile, Software design"
Business Analyst - Entry-Ops,Andor Tech (India) Pvt Ltd,4-8 Yrs,4,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,270,Naukri,3.8,44,"Data analysis, SQL, Adobe"
Data Analyst,SourceFuse Technologies (India) Pvt Ltd.,6-11 Yrs,6,11,3.6-13.3L/yr,360000.0,1330000.0,Remote,120,Naukri,3.6,92,"IT services, Computer science, Data analysis"
Senior Data Analyst,Robosoft Technologies Pvt. Ltd,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Udupi, Bangalore / Bengaluru",150,Naukri,3.4,246,"Computer science, Business analysis, Information security"
Data Analyst,Mobikwik,3-5 Yrs,3,5,3.0-8.0L/yr,300000.0,800000.0,Gurgaon/Gurugram,1095,bigshyft,3.4,255,"SQL, Hive, Tableau"
Senior Data Analyst - Boutique Strategy Research Firm (2-4 yrs),Unnati,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,60,iimjobs,4.1,74,"Data Analytics, Analytics, Statistics"
Data Analyst - Hadoop/Big Data Platform (9-12 yrs),TD NEWTON,9-12 Yrs,9,12,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,hirist,2.7,33,"Data Analyst, Data Analytics, Data Profiling"
Network Engineer,Essenware Private Limted,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",30,Naukri,4.7,4,"Data analysis, Automation, Analytical"
Data Analyst,Kishore Tech Solutions Overseas Pvt Ltd,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,Naukri,5.0,6,"Analyst, Analytical, Programming"
Data Analyst - Web Analytics (4-7 yrs),Hitya Global,4-7 Yrs,4,7,3.6-13.3L/yr,360000.0,1330000.0,Navi Mumbai,7,hirist,5.0,1,"Data Analyst, Data Analytics, Google Analytics"
Data Analyst - IT (4-10 yrs),Resource Tree Global Services,4-10 Yrs,4,10,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Bangalore / Bengaluru, Hyderabad / Secunderabad",7,iimjobs,5.0,1,"Data Analytics, Analytics, Data Visualization"
Power BI Lead - Data Analytics (7-9 yrs),Nice Software Solutions Pvt. Ltd,7-9 Yrs,7,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,3.5,59,"Power BI, Data Analytics, BI Reporting"
Data Analyst,Genxlead Solutions Pvt Ltd,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Chennai,120,Naukri,3.9,32,"Data analysis, Machine learning, Email marketing"
DecisionTree - Power BI Developer - ETL Tools (5-8 yrs),Decision Tree Analytics,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,hirist,4.4,7,"BI/DW, Power BI, DAX Power BI"
Machine Learning Data Analyst,Adventure India Journey Private Ltd.,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,20,Naukri,4.5,2,"Exploratory Data Analysis, Artificial Intelligence, Natural Language Processing"
Data Analyst,Aryng,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,30,Naukri,4.4,3,"data analytics, data analysis, data science"
Data Analyst,Aryng,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Chennai,30,Naukri,4.4,3,"python, ux, data analytics"
Data Analyst,Aryng,4-7 Yrs,4,7,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,30,Naukri,4.4,3,"Hypothesis testing, cloud, Presto"
AM/Manager- Financial Data Analyst,DMI FINANCE PRIVATE LIMITED,3-4 Yrs,3,4,6.0-6.0L/yr,600000.0,605000.0,New Delhi,120,Naukri,3.6,71,"MIS, Fund raising, Financial statements"
Engineer - Data Analyst,BUSINESSNEXT,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,150,Naukri,3.3,346,"Data Analyst, Data migration, Machine learning"
Data Analyst,Lobotus Technology Private Limited,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,2190,Naukri,4.0,17,"Data processing, VLOOKUP, Internet surfing"
Associate - Web Developer and Data Analyst,iForest,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Noida,9,Naukri,3.2,4,"python, css, data analysis"
Data Analyst - SQL/Python (4-20 yrs),td newton and associates,4-20 Yrs,4,20,3.6-13.3L/yr,360000.0,1330000.0,Pune,30,hirist,2.7,33,"Data Analyst, Data Analytics, SQL"
Data Analyst - SQL/Tableau (3-5 yrs),Cortex Consulting Pvt. Ltd.,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,3.1,16,"Data Analyst, Data Analytics, SQL"
Data Analyst,Aryng,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.4,3,"data analysis, data science, Data management"
Data Analyst,Aryng,4-9 Yrs,4,9,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,Naukri,4.4,3,"Presto, A/B Testing, hypothesis testing"
Data Analyst,Aryng,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,30,Naukri,4.4,3,"ux, data analytics, data analysis"
Data Analyst,"Cloudflare, Inc.",5-9 Yrs,5,9,3.6-13.3L/yr,360000.0,1330000.0,Remote,4,Naukri,3.9,30,"Customer management, Manager Quality Assurance, Networking"
Lead Consultant - Digital Transformation (15-20 yrs),Job Seeks 4U Consultancy Services,15-20 Yrs,15,20,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,21,hirist,3.4,5,"Data Analytics, Data Analyst, Python"
LenDenClub - Team Lead - Analytics & Data Science (5-10 yrs),LenDenClub,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,60,hirist,3.2,69,"Data Analyst, Data Analytics, Data Science"
Data Analyst,Comscore Technologies,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Pune,24,Naukri,4.6,2,"SAS, Database Queries, SQL Queries"
Commercial Analyst / Data Analyst,Printo Document Services Pvt. Ltd,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",240,Naukri,3.5,93,"Logistics, Data analysis, Commercial Analyst"
Data Analyst - Imaginarium,Imaginarium India Pvt Ltd,2-5 Yrs,2,5,6.0-10.0L/yr,600000.0,1000000.0,Mumbai,365,Naukri,3.7,34,"Data analysis, Interpersonal skills, Investor relations"
Osfin.ai - Data Analyst (2-6 yrs),Osfin.ai,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,iimjobs,3.8,5,"Analytics, Data Analytics, SQL"
Sr. Data Analyst,Jio Tesseract,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,"Navi Mumbai, Mumbai",5,Naukri,1.7,57,"Data analysis, Data management, Analytical"
Data Analyst - R/Python (5-7 yrs),Quantumbricks,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,12,hirist,5.0,1,Data Analyst
SpectraMedix - BI Analyst - Tableau (3-8 yrs),SpectraMedix India,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Delhi ncr,90,hirist,3.8,23,"Tableau, Business Analyst, Data Analyst"
Data Analyst,Avaali Solutions Pvt Ltd,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,210,Naukri,3.7,33,"Analytics, SQL, Consulting"
Site Data Analyst,Apraava Energy,4-7 Yrs,4,7,3.6-13.3L/yr,360000.0,1330000.0,"Vadodara, Ahmedabad, Rajkot",330,Naukri,4.5,41,"Auditing, SCM, Monitoring"
Data Mapping,NISC Exports Services (p) Ltd,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,365,Naukri,3.5,62,"Manager Quality Control, XML, Publishing"
NewsBytes - Data Analyst - Big Data/Machine Learning (1-3 yrs),NewsBytes,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,10,hirist,2.4,11,Data Analyst
Business Data Analyst (6-8 yrs),Yo HR Consultancy,6-8 Yrs,6,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,13,hirist,5.0,1,"Business System Analyst, Business Analyst, Data Analyst"
"Data Analyst, II",Antuit Inc.,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,2.2,13,"Analytical, Customer service, SQL"
Employee Data Analyst,Tableau Software,4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,9,Naukri,1.1,2,"global operations, Root cause analysis, human capital"
Data Analyst,Globalme Localization,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Remote,365,Naukri,3.7,26,"Data Analyst, Data analysis, SQL"
Sr. Data Analyst,Weather Risk Management Services Ltd,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,365,Naukri,3.4,75,"Automation, Data validation, Analytical"
Senior Data Analyst,Jupiter,3-6 Yrs,3,6,11.0-22.5L/yr,1100000.0,2250000.0,Bengaluru/Bangalore,19710,bigshyft,3.4,67,"SQL, Python, Tableau"
Senior Manager - Renewals Data Analyst - Life Insurance (9-10 yrs),TalenSys,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,14,iimjobs,5.0,1,Data Analyst
Marketing Data Analyst,Marrina decisions,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Remote,26,Naukri,4.0,3,"Data analysis, Project management, Process improvement"
Data Analyst,Akhil Systems,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,120,Naukri,3.6,24,"SQL, Python, Business intelligence"
Data Analyst,CAMSDATA Technologies India Pvt Ltd,2-8 Yrs,2,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,365,Naukri,3.5,45,"SQL, Python, MIS"
Internal Audit Data Analyst,Stripe,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,90,Naukri,3.6,18,"Analytics, SQL, Auditing"
Data Analyst - Operations,Apna Recruiter,1-2 Yrs,1,2,13.0-10.0L/yr,1300000.0,1000000.0,Bangalore / Bengaluru,150,Naukri,3.2,145,"CRM, Data analysis, SQL"
Senior Data Analytics Engineer - Hadoop/Scala (3-5 yrs),QAAgility Technologies,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,60,hirist,3.8,5,"Data Analytics, Data Analyst, Data Infrastructure"
Data Analyst,NOVISYNC SOLUTIONS INDIA PRIVATE LIMITED,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Visakhapatnam,30,Naukri,4.7,4,"Data Analyst, Customer service, Backend"
Data Analysis Consultant (2-7 yrs),ANAKIN SKYWALKER PRIVATE LIMITED,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,12,hirist,2.5,10,"Data Analyst, Data Analytics, Business Analyst"
Data Analyst,MIndstix Software Labs Pvt,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Pune,90,Naukri,3.4,63,"SQL, SAN, Data structures"
Data Analyst,"KPI Partners, Inc.",5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",300,Naukri,3.3,103,"Analytical skills, Data analysis, Excel"
Data Analyst,Antarctica Global,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,180,Naukri,4.4,24,"Analytical, Windows, Data analysis"
Data Analyst,"KPI Partners, Inc.",5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",300,Naukri,3.3,103,"Analytical skills, Data analysis, Excel"
Senior Data Analyst,Tata nexarc,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Bangalore / Bengaluru",365,Naukri,3.1,210,"Analytical, OLAP, Manager Quality Control"
Data Analyst,Innovation Incubator Advisory Pvt. Ltd.,1-2 Yrs,1,2,3.6-13.3L/yr,360000.0,1330000.0,Remote,365,Naukri,4.1,10,"Data modeling, Data Analyst, Statistics"
Data Governance Analyst - Informatica (3-6 yrs),Info Origin Inc,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,4.2,11,"Data Governance, Data Analyst, Informatica"
Data Analyst,Scalelot Technologies,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Surat,30,Naukri,3.6,5,Data Analyst
Data Analyst,Samhita Integrated Solutions,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,"New Delhi, Mumbai",60,Naukri,4.1,15,"Troubleshooting, Data analysis, SQL"
Sales Data Analyst,T7E Aftermarket Connect Pvt. Ltd.,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,60,Naukri,4.1,48,"Data Analyst, Sales operations, MS Access"
BI Data Analyst,Saltmine,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.7,3,"Data Analyst, SQL, Business intelligence"
Lead - Data Analyst and Research Team,AppZen,2-5 Yrs,2,5,3.5-4.0L/yr,350000.0,400000.0,Pune,120,Naukri,3.9,14,"Analytical, Data quality, lead data analyst"
Data Analyst,Tekfriday Processing Solutions Pvt Ltd.,0-2 Yrs,0,2,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad/Secunderabad,365,First Naukri,4.0,79,"MySQL, Data Analysis, Data Visualization"
Lead - Data Analyst and Research Team,AppZen,2-5 Yrs,2,5,3.5-4.0L/yr,350000.0,400000.0,Pune,120,Naukri,3.9,14,"Analytical, Data quality, lead data analyst"
Python Developer - Artificial Intelligence (2-4 yrs),Crossover,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Jaipur, Rajasthan",30,hirist,3.3,26,"Python, Data Science, Data Analyst"
Data Analyst II,REED ELSEVIER INDIA (a part of RELX India Pvt Ltd),3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,Naukri,3.7,91,"Analytics, Data analysis, Healthcare"
Sales Operations Data Analyst,"Cloudflare, Inc.",0-4 Yrs,0,4,3.6-13.3L/yr,360000.0,1330000.0,Remote,13,Naukri,3.9,30,"Data analysis, Operational excellence, Data management"
Data Analyst - Tableau/Power BI (2-5 yrs),T D Newton,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,"Hyderabad / Secunderabad, Gujarat, Chandigarh",30,hirist,2.7,33,"Data Visualization, Power BI, Tableau"
VDOT Data Analyst 2,Hankersystems India,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,Richmond,16,Naukri,3.3,3,"adhoc analysis, Data analysis, Power BI"
Senior Data Analyst,Deliveroo,3-6 Yrs,3,6,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",30,Naukri,3.3,18,"Healthcare, SQL, Analytical"
E - commerce Data Analyst,Shine Business Solutions,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Cochin/Ernakulam/Kochi,270,Naukri,3.9,11,"Data Analyst, Python, Consulting"
Sr Data Analyst / Power BI Developer,smartSense Consulting Solutions,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Gandhinagar,730,Naukri,4.4,6,"Data Warehousing, Sql, Business Intelligence"
Data Analyst,BTree Systems,5-10 Yrs,5,10,3.6-13.3L/yr,360000.0,1330000.0,Chennai,240,Naukri,4.9,9,"IT training, Data Analyst, Training"
E - commerce Data Analyst,Shine Business Solutions,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Cochin/Ernakulam/Kochi,270,Naukri,3.9,11,"Data Analyst, Python, Consulting"
Data Analyst,SSPL,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,"New Delhi, Mumbai",365,Naukri,4.0,72,"SQL, Cognos, ERP"
Data analyst,Purpos Planet,1-5 Yrs,1,5,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,365,Naukri,4.6,13,"MIS, FMCG, Sales analysis"
Data Analyst,"CityInfo Services Pvt. Ltd.,",15-18 Yrs,15,18,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,730,Naukri,4.3,26,"Excel, Analytical, Consulting"
Sr Data Analyst / Power BI Developer,smartSense Consulting Solutions,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Gandhinagar,730,Naukri,4.4,6,"Data Warehousing, Sql, Business Intelligence"
Netradyne - Staff Data Analyst - Machine Learning (5-8 yrs),Netradyne Technologies India Pvt Ltd,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,3.6,37,"Data Analyst, Machine Learning, SQL"
Sales Data Analyst,British Safety Council,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,17,Naukri,2.9,5,"Data Visualization, Advanced Excel, Reporting And Analytics"
Data Analyst - SQL/Python (6-10 yrs),Forward eye technologies,6-10 Yrs,6,10,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Noida",30,hirist,4.7,3,"Data Analyst, Data Analytics, Snowflake DB"
Data Analyst - Customer Experience,Flutter International,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,10,Naukri,4.0,1,"Operations Analyst, Senior Executive, Data Analyst"
SmartConnect Technologies - Data Analyst - Tableau/Power BI (3-4 yrs),SmartConnectt Technologies,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,60,hirist,2.9,69,"Predictive Analytics, Data Analyst, SQL"
Data Analyst Engineer,Ethos Life,0-3 Yrs,0,3,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,27,Naukri,2.9,8,"SAN, Data structures, Data analysis"
Data Analyst,PATH,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,New Delhi,150,Naukri,4.0,92,"Manager Quality Assurance, Monitoring, Payroll"
Data Analyst,NEXTGEN PROPERTY ADVISER PRIVATE LIMITED.,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,90,Naukri,4.7,8,"Process improvement, Data mining, PHP"
Senior Data Analyst,SaaS Labs,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,"Noida, New Delhi",1095,bigshyft,4.4,22,"Tableau, Data Analytics, Power BI"
Lead - Data Analyst (8-12 yrs),KPB Consultants,8-12 Yrs,8,12,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,11,iimjobs,4.0,1,"Data Analytics, Analytics, Python"
eCommerce Data Analyst,Six10ventures,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Home based,23,Naukri,5.0,1,"Communication Skills, Presentation Skills, Report Generation"
Data Visualization Expert - Tableau/Power BI (5-7 yrs),Cortex Consulting Pvt. Ltd.,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,hirist,3.1,16,"Data Visualization, Data Analytics, Data Analyst"
Data Scientist/Analyst - Data Mining & Statistical Analytics (2-10 yrs),Prime Infosoft,2-10 Yrs,2,10,3.6-13.3L/yr,360000.0,1330000.0,Remote,24,hirist,5.0,1,"Data Scientist, Data Analytics, Data Analyst"
Senior Marketing Data Analyst,WeGo,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,210,Naukri,3.9,9,"Data analysis, SQL, Analytical"
Senior Data Analyst - Tableau,Beinex Consulting,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Cochin/Ernakulam/Kochi,90,Naukri,3.4,23,"Senior Data Analyst, tableau"
Data Analyst - Power BI,Beinex Consulting,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Cochin/Ernakulam/Kochi,90,Naukri,3.4,23,"Data Analyst, power bi"
Senior Data Analyst,Beinex Consulting,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Cochin/Ernakulam/Kochi,90,Naukri,3.4,23,"Senior Data Analyst, java"
Senior Data Analyst,Qventus,5-6 Yrs,5,6,3.6-13.3L/yr,360000.0,1330000.0,Noida,12,Naukri,4.0,1,"Senior Analyst, Data modeling, Coding"
Data Analyst with Advanced Tableau,TECHNIX TECHNOLOGY,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,Naukri,4.8,8,"Data analysis, SQL, Analytical"
Senior Data Analyst,northern tool,10-12 Yrs,10,12,3.6-13.3L/yr,360000.0,1330000.0,Hyderabad / Secunderabad,30,Naukri,3.2,14,"Customer support, Analytics, Data analysis"
Business Data Analyst,Syncpoint360,5-8 Yrs,5,8,9.0-18.0L/yr,900000.0,1800000.0,Coimbatore,1,Naukri,3.0,1,"Aws Data Lake, Airflow, Power Bi"
Data Analyst,Grab,2-6 Yrs,2,6,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,150,Naukri,4.0,70,"Automation, Business intelligence, Analytics"
Data Analyst,Digital Glyde,0-3 Yrs,0,3,3.6-13.3L/yr,360000.0,1330000.0,"Chennai, Pune, New Delhi",30,Naukri,3.8,6,"Data analysis, SQL, Analytical"
Data Analyst / Senior Data Analyst,STATXO,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,730,Naukri,4.8,9,"Telecom, Analytics, Procurement"
Data Analyst / Senior Data Analyst,STATXO,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,730,Naukri,4.8,9,"Telecom, Analytics, Procurement"
Data Analyst with Advanced Tableau,Technix india (p) limited,3-8 Yrs,3,8,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,365,Naukri,4.8,8,"Data analytics, CRM, Data analysis"
Data Analyst / Bioinformatic Analyst,Prayoga Lifesciences Inc,1-5 Yrs,1,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,30,Naukri,4.7,3,"Flow cytometry, Data Analyst"
Senior Data Analyst,Anchanto SaaS Technology,8-13 Yrs,8,13,3.6-13.3L/yr,360000.0,1330000.0,Pune,30,Naukri,2.7,51,"Business intelligence, tableau, SQL"
Corporate Business Analyst - Intelligence,ITC WORLDWIDE,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,60,Naukri,4.8,4,"Data Analyst, Python, Coding"
Corporate Business Analyst - Intelligence,ITC WORLDWIDE,2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,Pune,60,Naukri,4.8,4,"Data Analyst, Coding, Staffing"
Data Analyst,Freedom From Diabetes Pvt. Ltd.,1-4 Yrs,1,4,3.6-13.3L/yr,360000.0,1330000.0,Pune,90,Naukri,3.3,24,"Data analysis, SAS, SPSS"
DIGITAL DATA ANALYST INTERN,DG7,0-1 Yrs,0,1,3.6-13.3L/yr,360000.0,1330000.0,"Mumbai, Vasai-Virar",300,Naukri,4.1,22,"Customer support, CRM, Analytics"
Sr . Data Analyst,DemandMatrix,5-8 Yrs,5,8,3.6-13.3L/yr,360000.0,1330000.0,Pune,1095,Naukri,3.9,7,"SQL, Linux, XML"
Data Analyst,Ipseity Group,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Bhopal,1095,Naukri,4.2,18,"Training, Data analysis, Excel"
Sales Executive,DG7,2-4 Yrs,2,4,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,1825,Naukri,4.1,22,"Sales Executive, Data Analyst"
Senior Data Analyst - Python/SQL/Azure Data Factory (3-5 yrs),se,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,30,hirist,3.2,4,"Data Analyst, Data Analytics, Python"
FP&A Data Analyst,"Open-Silicon, Inc.",2-5 Yrs,2,5,3.6-13.3L/yr,360000.0,1330000.0,"Pune, Bangalore / Bengaluru",90,Naukri,4.4,4,"Financial reporting, SAP, Financial planning"
Senior Data Analyst (L5),Global Pharma Tek,7-9 Yrs,7,9,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,210,Naukri,3.3,21,"Data Analyst, Consulting, Python"
Data Analyst,Global Pharma Tek,3-5 Yrs,3,5,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,210,Naukri,3.3,21,"Data Analyst, Consulting, Python"
Data Analyst,Global Pharma Tek,5-7 Yrs,5,7,3.6-13.3L/yr,360000.0,1330000.0,Bangalore / Bengaluru,210,Naukri,3.3,21,"Data Analyst, Consulting, Python"
PHP Developer,Essence Software Solution,0-4 Yrs,0,4,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,365,Naukri,4.6,7,C
Business Data Analyst,N Sight Consulting Group,3-4 Yrs,3,4,3.6-13.3L/yr,360000.0,1330000.0,Gurgaon / Gurugram,26,Naukri,3.0,4,"Excel Powerpoint, Analytical Skills, Data Interpretation"
Data Analyst - Business Intelligence (4-6 yrs),"Saaki, Argus and Averil Consulting",4-6 Yrs,4,6,3.6-13.3L/yr,360000.0,1330000.0,"Bangalore / Bengaluru, Chennai, Gurgaon / Gurugram",30,hirist,3.9,6,"Data Analytics, Data Analyst, SQL Server"
Report Designer/Developer,Pinion Services,1-8 Yrs,1,8,3.6-13.3L/yr,360000.0,1330000.0,"Hyderabad / Secunderabad, Visakhapatnam",365,Naukri,4.3,11,"SQL, SSRS, Data modeling"
Business Systems/Data Analyst,Pinion Services,1-8 Yrs,1,8,3.6-13.3L/yr,360000.0,1330000.0,"Hyderabad / Secunderabad, Visakhapatnam",365,Naukri,4.3,11,"SQL, Informatica, SSRS"
Data Analyst,Q-DAT IT SOLUTIONS PVT. LTD.,2-5 Yrs,2,5,1.2-2.5L/yr,115000.0,250000.0,Bangalore / Bengaluru,1825,Naukri,4.2,12,"MS Office, Analytical, Advanced"
Data Analyst,Derivium Tradition,0-2 Yrs,0,2,3.6-13.3L/yr,360000.0,1330000.0,Mumbai,24,Naukri,3.3,2,"Communication Skills, IQ, SQL Queries"
Data Analyst,Magzter Digital Private Limited,2-7 Yrs,2,7,3.6-13.3L/yr,360000.0,1330000.0,Chennai,365,Naukri,3.2,20,"SQL, Python, Troubleshooting"
Data Analyst,Legalwiz,1-3 Yrs,1,3,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,365,Naukri,4.5,7,"Coding, Data mining, Business intelligence"
Insurance Data Analyst,XDuce,2-3 Yrs,2,3,3.6-13.3L/yr,360000.0,1330000.0,Ahmedabad,730,Naukri,3.2,22,"Underwriting, Claims, Data analysis"
